id,Name,Address,Location,Postal_code,Starred
10931,QUECHUA NOSTRA, 1634LEXINGTON AVENUE,MANHATTAN,10029,FALSE
10946,BUDEPEST CAFE, 16312 AVENUE,MANHATTAN,10028,FALSE
10950,FUEL GRILL & JUICE BAR, 133E 45TH ST,MANHATTAN,10017,FALSE
10951,BLOSSOM DU JOUR, 259W 23RD ST,MANHATTAN,10011,FALSE
10959,ARMANI RISTORANTE, 7175TH AVE,MANHATTAN,10022,FALSE
10966,3 DELI & GRILL, 133EAST   55 STREET,MANHATTAN,10022,FALSE
10968,SUN BAKERY, 83ESSEX STREET,MANHATTAN,10002,FALSE
10975,CORNER SOCIAL, 321LENOX AVENUE,MANHATTAN,10027,FALSE
10982,ATWOOD KITCHEN & BAR, 9862ND AVE,MANHATTAN,10022,FALSE
10990,BENARES INDIAN FOOD, 240WEST   56 STREET,MANHATTAN,10019,FALSE
10991,AINSWORTH MIDTOWN, 45E 33RD ST,MANHATTAN,10016,FALSE
10999,SILVER STAR RESTAURANT, 12362 AVENUE,MANHATTAN,10065,FALSE
11010,ITALIAN FOOD CENTER, 161MULBERRY STREET,MANHATTAN,10013,FALSE
11013,NEW YORK UNIVERSITY - COLLEGE OF DENTISTRY, 345EAST   24 STREET,MANHATTAN,10010,FALSE
11020,DUNKIN' DONUTS, 46610 AVENUE,MANHATTAN,10018,FALSE
11024,PETROSSIAN RESTAURAUNT, 182WEST 58 TH STREET,MANHATTAN,10019,FALSE
11027,BOTTOMS UP/VODKA SODA, 315W 46TH ST,MANHATTAN,10036,FALSE
11030,99 CENTS FRESH SLICE PIZZA, 105STANTON ST,MANHATTAN,10002,FALSE
11035,ST JAMES GATE, 441AMSTERDAM AVENUE,MANHATTAN,10024,FALSE
11040,REFRIED BEANS, 591FORT WASHINGTON AVENUE,MANHATTAN,10033,FALSE
11044,TWO BOOTS, 42AVENUE A,MANHATTAN,10009,FALSE
11047,FIVE GUYS FAMOUS BURGERS AND FRIES, 2847BROADFWAY,MANHATTAN,10025,FALSE
11049,MANITOBA'S, 99AVENUE B,MANHATTAN,10009,FALSE
11062,THE SHOREHAM HOTEL, 33WEST   55 STREET,MANHATTAN,10019,FALSE
11065,PAX, 202E 42ND ST,MANHATTAN,10017,FALSE
11068,LUCISOUS THAI, 10991ST AVE,MANHATTAN,10065,FALSE
11076,SAN MATTEO PIZZERIA E CUCINA, 15592ND AVE,MANHATTAN,10028,FALSE
11077,DOVETAIL, 103WEST   77 STREET,MANHATTAN,10024,FALSE
11081,T.G.I. FRIDAY'S, 47BROADWAY,MANHATTAN,10006,FALSE
11085,CHOP CHOP, 501WEST  184 STREET,MANHATTAN,10033,FALSE
11089,KINGS KITCHEN, 92E BROADWAY,MANHATTAN,10002,FALSE
11095,SUM HING CHINESE RESTAURANT, 1520AMSTEREDAM AVE,MANHATTAN,10031,FALSE
11096,PICCOLO CAFE, 274WEST   40 STREET,MANHATTAN,10018,FALSE
11110,PATSY'S PIZZERIA RESTAURANT, 204-206EAST   60 STREET,MANHATTAN,10022,FALSE
11116,ROCKEFELLER U/ABBY BLDG, 1252YORK AVENUE,MANHATTAN,10065,FALSE
11128,BANGKOK 2 THAI, 3491 AVENUE,MANHATTAN,10010,FALSE
11132,Bakery, 4948TH AVE,MANHATTAN,10001,FALSE
11137,LENWICH, 202W 40TH ST,MANHATTAN,10018,FALSE
11139,FIKA, 380LEXINGTON AVE,MANHATTAN,10168,FALSE
11146,BARN JOO 35, 34W 35TH ST,MANHATTAN,10001,FALSE
11149,YAKITORI TORA, 72KENMARE ST,MANHATTAN,10012,FALSE
11157,PUNCH / WINED UP, 913BROADWAY,MANHATTAN,10010,FALSE
11160,NILES RESTAURANT, 3717 AVENUE,MANHATTAN,10001,FALSE
11168,ANTOJITOS MEXICANO, 511W 181ST ST,MANHATTAN,10033,FALSE
11170,HIBERNIA, 401WEST   50 STREET,MANHATTAN,10019,FALSE
11171,KUU, 20JOHN ST,MANHATTAN,10038,FALSE
11174,THE OLIVE GARDEN ITALIAN RESTAURANT, 100W 125TH ST,MANHATTAN,10027,FALSE
11180,MILK & COOKIES BAKERY, 19COMMERCE STREET,MANHATTAN,10014,FALSE
11183,CILANTRO, 485COLUMBUS AVENUE,MANHATTAN,10024,FALSE
11196,COFFEE & CRUMBS, 330WEST 38TH STREET,MANHATTAN,10018,FALSE
11197,GRACIE'S ON 2ND, 300E 86TH ST,MANHATTAN,10028,FALSE
11198,EL RINCON VEGANO REST, 1047SAINT NICHOLAS AVE,MANHATTAN,10032,FALSE
11200,METROGRAPH, 7LUDLOW ST,MANHATTAN,10002,FALSE
11201,LEXINGTON RESTAURANT, 1863LEXINGTON AVENUE,MANHATTAN,10029,FALSE
11207,MY BUBBLY TEA, 55BAYARD STREET,MANHATTAN,10013,FALSE
11209,FLACO'S PIZZERIA, 3876BROADWAY,MANHATTAN,10032,FALSE
11213,J P MORGAN CHASE, 270PARK AVENUE,MANHATTAN,10017,FALSE
11214,THE CRAFTSMAN, 3155BROADWAY,MANHATTAN,10027,FALSE
11225,NEW DOUBLE DRAGON, 371 AVENUE,MANHATTAN,10003,FALSE
11231,2 BROS PIZZA, 5429 AVENUE,MANHATTAN,10018,FALSE
11233,JIMMY'S ON 7TH STREET, 43EAST    7 STREET,MANHATTAN,10003,FALSE
11235,MA DUKES, 2492FREDERICK DOUGLASS BLVD,MANHATTAN,10030,FALSE
11236,BOILERMAKER, 72E 1ST ST,MANHATTAN,10003,FALSE
11243,Veritable, 12012ND AVE,MANHATTAN,10065,FALSE
11244,YUMMY CITY, 1557LEXINGTON AVENUE,MANHATTAN,10029,FALSE
11246,JOHN JAY DINING HALL, 515WEST  114 STREET,MANHATTAN,10027,FALSE
11248,PERDITION, 69210 AVENUE,MANHATTAN,10019,FALSE
11250,SALA ONE NINE, 35WEST   19 STREET,MANHATTAN,10011,FALSE
11253,STARBUCKS, 630LEXINGTON AVENUE,MANHATTAN,10022,FALSE
11255,BENNY'S CHAO KING RESTAURANT, 906COLUMBUS AVE,MANHATTAN,10025,FALSE
11256,COPPELIA CUBAN LUNCHEONETTE, 207WEST   14 STREET,MANHATTAN,10011,FALSE
11260,RESERVE, 237MADISON AVENUE,MANHATTAN,10016,FALSE
11262,AYURVEDA CAFE, 706AMSTERDAM AVENUE,MANHATTAN,10025,FALSE
11274,GARDEN MARKET 37/38, 4PENN PLZ,MANHATTAN,10121,FALSE
11281,PRET A MANGER, 821BROADWAY,MANHATTAN,10003,FALSE
11283,CHINA GOURMET, 8778TH AVE,MANHATTAN,10019,FALSE
11286,MARLIN BAR AT TOMMY BAHAMA AND TOMMY BAHAMA RESTAURANT AND B, 5515 AVENUE,MANHATTAN,10176,FALSE
11288,BYBLOS, 80MADISON AVENUE,MANHATTAN,10016,FALSE
11292,BARROW STREET ALE HOUSE, 15BARROW ST,MANHATTAN,10014,FALSE
11293,MCDONALD'S, 19973 AVENUE,MANHATTAN,10029,FALSE
11295,GAZALA'S PLACE, 7099 AVENUE,MANHATTAN,10019,FALSE
11298,MANNA HOUSE, 125MOTT STREET,MANHATTAN,10013,FALSE
11302,NINTH STREET ESPRESSO, 341EAST 10 STREET,MANHATTAN,10009,FALSE
11304,THERAPY, 348WEST   52 STREET,MANHATTAN,10019,FALSE
11311,DUNKIN' DONUTS, 3600BROADWAY,MANHATTAN,10031,FALSE
11316,LA PULPERIA, 16262ND AVE,MANHATTAN,10028,FALSE
11317,ERMINIA RESTAURANT, 250EAST   83 STREET,MANHATTAN,10028,FALSE
11328,JOSE EL PATRON, 5309106TH ST,QUEENS,11368,FALSE
11331,HOOMOOS ASLI, 100KENMARE STREET,MANHATTAN,10012,FALSE
11332,VIVE LA CREPE, 189COLUMBUS AVENUE,MANHATTAN,10023,FALSE
11333,BAR VELOCE, 146WEST HOUSTON STREET,MANHATTAN,10012,FALSE
11336,RONGOLI EXQUISTE INDIAN CUISINE, 1393A2ND AVE,MANHATTAN,10021,FALSE
11338,SHADE, 241SULLIVAN STREET,MANHATTAN,10012,FALSE
11339,MR. BIGGS BAR AND GRILL, 59610 AVENUE,MANHATTAN,10036,FALSE
11346,FIVE MILE STONE, 16402ND AVE,MANHATTAN,10028,FALSE
11358,SUNSWEET FRESH MARKET, 8386TH AVE,MANHATTAN,10001,FALSE
11359,JUICE GENERATION, 14863 AVENUE,MANHATTAN,10028,FALSE
11369,PELLEGRINO'S, 138MULBERRY STREET,MANHATTAN,10013,FALSE
11370,THAI JASMINE RESTAURANT, 106BAYARD ST,MANHATTAN,10013,FALSE
11375,DEL FRISCO'S STEAKHOUSE, 1221AVENUE OF THE AMERICAS,MANHATTAN,10020,FALSE
11376,THINK COFFEE, 1234 AVENUE,MANHATTAN,10003,FALSE
11377,OGAWA CAFE, 36E 4TH ST,MANHATTAN,10003,FALSE
11381,LA CAVA, 9392 AVENUE,MANHATTAN,10022,FALSE
11386,CANDLE CAFE, 13073RD AVE,MANHATTAN,10021,FALSE
11390,MELTKRAFT, 1000S8TH AVE,MANHATTAN,10019,FALSE
11398,BLOOMBERG 731 LEX, 731LEXINGTON AVE,MANHATTAN,10022,FALSE
11400,BEN & JERRY'S, 30ROCKEFELLER CENTER,MANHATTAN,10020,FALSE
11405,GOTHAM CAFE (INSIDE HOLIDAY INN), 440WEST   57 STREET,MANHATTAN,10019,FALSE
11411,AAHELI, 8269 AVENUE,MANHATTAN,10019,FALSE
11428,GRAMERCY CAFE, 1843 AVENUE,MANHATTAN,10003,FALSE
11429,CAFE BISTRO, 312WEST   34 STREET,MANHATTAN,10001,FALSE
11430,FIELDS GOOD CHICKEN, 148MADISON AVE,MANHATTAN,10016,FALSE
11432,MANDARIN ORIENTAL HOTEL-BANQUET, 80COLUMBUS CIRCLE at 60th street,MANHATTAN,10023,FALSE
11438,DUNKIN' DONUTS, 6665 AVENUE,MANHATTAN,10019,FALSE
11441,CHERCHE MIDI, 282BOWERY,MANHATTAN,10012,FALSE
11449,CURRY HUT, 5349 AVENUE,MANHATTAN,10018,FALSE
11453,BEANS & GREENS, 121W 19TH ST,MANHATTAN,10011,FALSE
11455,ANGELO'S PIZZA, 1697BROADWAY,MANHATTAN,10019,FALSE
11470,ANTHONY CAFE, 732ND AVE,MANHATTAN,10003,FALSE
11482,1 HOTEL BROOKLYN BRIDGE, 60FURMAN ST,BROOKLYN,11201,FALSE
11486,GOLDEN FOREST, 353GRAND ST,MANHATTAN,10002,FALSE
11489,KREUTHER HANDMADE CHOCOLATES, 43W 42ND ST,MANHATTAN,10036,FALSE
11500,COVE LOUNGE, 325LENOX AVENUE,MANHATTAN,10027,FALSE
11502,MAY FLOWER NO.1 CHINESE RESTAURANT, 1116CASTLETON AVENUE,STATEN ISLAND,10310,FALSE
11503,ASIA EXPRESS, 4932ND AVE,MANHATTAN,10016,FALSE
11504,KIKU SUSHI, 2359TH AVE,MANHATTAN,10001,FALSE
11509,HAKU, 10472ND AVE,MANHATTAN,10022,FALSE
11513,BIG GAY ICE CREAM SHOP, 61GROVE STREET,MANHATTAN,10014,FALSE
11518,SAJU BISTRO, 120WEST   44 STREET,MANHATTAN,10036,FALSE
11521,RED STAR, 2060ACP JR BLVD,MANHATTAN,10027,FALSE
11524,INTERNATIONAL FLAVORS  & FRAGRANCES, 521WEST   57 STREET,MANHATTAN,10019,FALSE
11527,WEATHER UP, 589VANDERBILT AVENUE,BROOKLYN,11238,FALSE
11547,THE THIRD PALM TREE, 2145AMSTERDAM AVENUE,MANHATTAN,10032,FALSE
11548,SHAKE SHACK, 0MADISON SQUARE PARK,MANHATTAN,10010,FALSE
11556,CHIPOTLE MEXICAN GRILL, 864BROADWAY,MANHATTAN,10003,FALSE
11557,BONCHON, 207WEST   38 STREET,MANHATTAN,10018,FALSE
11560,FEI MA, 79AVENUE A,MANHATTAN,10009,FALSE
11565,LA GRENOUILLE, 3EAST   52 STREET,MANHATTAN,10022,FALSE
11569,HOLY MOLY (JESUS' TACO), 501WEST 145 ST,MANHATTAN,10031,FALSE
11572,THE CAPITAL GRILLE, 120BROADWAY,MANHATTAN,10271,FALSE
11581,CAFE METRO, 6258 AVENUE,MANHATTAN,10018,FALSE
11585,ADYAR ANANDA BHAVAN, 10711ST AVE,MANHATTAN,10022,FALSE
11587,LAND OF PLENTY, 204E 58TH ST,MANHATTAN,10022,FALSE
11588,MACCHIATO ESPRESSO BAR, 6665 AVENUE,MANHATTAN,10019,FALSE
11594,SILO CAFE, 8053 AVENUE,MANHATTAN,10022,FALSE
11595,TERROIR TRIBECA, 24HARRISON STREET,MANHATTAN,10013,FALSE
11617,ZINC, 82WEST    3 STREET,MANHATTAN,10012,FALSE
11620,MOFONGO DEL VALLE, 3340BROADWAY,MANHATTAN,10031,FALSE
11626,MAKE MY CAKE, 121ST NICHOLAS AVENUE,MANHATTAN,10026,FALSE
11629,SUBWAY, 32WEST   39 STREET,MANHATTAN,10018,FALSE
11631,HOTEL PIERRE-BANQUET KITCHEN, 2EAST   61 STREET,MANHATTAN,10065,FALSE
11633,VERLAINE, 110RIVINGTON STREET,MANHATTAN,10002,FALSE
11639,NEW YORK UNIVERSITY - KIMMEL STUDENT CENTER CAFETERIA, 60WASHINGTON SQUARE SOUTH,MANHATTAN,10012,FALSE
11640,THE GEORGIAN SUITE KITCHEN, .1-AEAST 77 ST,MANHATTAN,10021,FALSE
11642,SUBWAY, 8342ND AVE,MANHATTAN,10017,FALSE
11648,ABC COCINA / ABCV, 38EAST 19 STREET,MANHATTAN,10003,FALSE
11654,OAXACA TAQUERIA, 67WALL ST,MANHATTAN,10005,FALSE
11658,STARBUCKS, 50LEXINGTON AVE,MANHATTAN,10010,FALSE
11660,DOUBLE DRAGON 88, 20371ST AVE,MANHATTAN,10029,FALSE
11669,Indian Accent, 123W 56TH ST,MANHATTAN,10019,FALSE
11677,FAIRFIELD INN CHELSEA, 116WEST   28 STREET,MANHATTAN,10001,FALSE
11691,PINKBERRY, 2873BROADWAY,MANHATTAN,10025,FALSE
11693,"CHICKEN/CELEBRITY CHEF, DELI CONCESSION", 4PENN PLAZA,MANHATTAN,10121,FALSE
11695,THE GREY DOG MULBERRY, 244MULBERRY STREET,MANHATTAN,10012,FALSE
11699,SUBWAY/ARTHUR TREACHER'S/NATHAN'S/CHURCH'S CHICKEN, 7058 AVENUE,MANHATTAN,10036,FALSE
11704,DIG INN SEASONAL MARKET, 40WEST   55 STREET,MANHATTAN,10019,FALSE
11716,HAN PALACE RESTAURANT, 39E BROADWAY,MANHATTAN,10002,FALSE
11717,MEMBERS DINING ROOM @ THE MET MUSEUM, 10005 AVENUE,MANHATTAN,10028,FALSE
11718,DUNKIN' DONUTS, 49NASSAU ST,MANHATTAN,10038,FALSE
11720,CUTTING BOARD, 53Bayard St,MANHATTAN,10013,FALSE
11721,765 FOOD MARKET, 7652 AVENUE,MANHATTAN,10017,FALSE
11725,PESCATORE, 9552ND AVE,MANHATTAN,10022,FALSE
11736,THE TIPPLER, 759 AVENUE,MANHATTAN,10011,FALSE
11740,DARBAR GRILL, 157EAST   55 STREET,MANHATTAN,10022,FALSE
11744,THE JEFFREY, 311EAST 60TH STREET,MANHATTAN,10022,FALSE
11745,LENWICH, 32WATER ST,MANHATTAN,10004,FALSE
11747,FUZHOU ANPING FISHBALL, 25CATHERINE ST,MANHATTAN,10038,FALSE
11758,PHO GRAND, 277GRAND ST,MANHATTAN,10002,FALSE
11762,27 SHINJUKU SUSHI, 27PARK PLACE,MANHATTAN,10007,FALSE
11771,CHIPILO ITALIAN SANDWICH SHOP, 48MULBERRY ST,MANHATTAN,10013,FALSE
11774,POPEYES LOUISIANA KITCHEN, 2730FREDRICK DOUGLAS BOULEVARD,MANHATTAN,10039,FALSE
11779,TAL BAGELS, 1228LEXINGTON AVENUE,MANHATTAN,10028,FALSE
11784,AMORINO, 60UNIVERSITY PLACE,MANHATTAN,10003,FALSE
11785,DUBLIN HOUSE, 225WEST   79 STREET,MANHATTAN,10024,FALSE
11791,LEXLER DELI, 405LEXINGTON AVENUE,MANHATTAN,10174,FALSE
11802,CLOISTERS GRILL, 7HENSHAW STREET,MANHATTAN,10034,FALSE
11803,OLD CASTLE PUB & RESTAURANT, 160WEST   54 STREET,MANHATTAN,10019,FALSE
11807,BROTHERS BAKERY CAFE, 21552ND AVE,MANHATTAN,10029,FALSE
11816,PIZZA MERCATO, 11WAVERLY PLACE,MANHATTAN,10003,FALSE
11819,WOLFGANG'S STEAKHOUSE, 200EAST   54 STREET,MANHATTAN,10022,FALSE
11829,PAX, 9666 AVENUE,MANHATTAN,10018,FALSE
11836,BARRAGE, 401WEST   47 STREET,MANHATTAN,10036,FALSE
11837,MARUZZELLA, 1483FIRST AVENUE,MANHATTAN,10075,FALSE
11848,TASTY CAFE, 128MADISON AVENUE,MANHATTAN,10016,FALSE
11855,RAY'S PIZZA BAGEL CAFE, 2SAINT MARKS PL,MANHATTAN,10003,FALSE
11856,NEW SECHUN GARDEN KITCHEN, 20768TH AVE,MANHATTAN,10026,FALSE
11865,JFK FRIED CHICKEN, 20411ST AVE,MANHATTAN,10029,FALSE
11870,SARABETH'S, 381PARK AVENUE SOUTH,MANHATTAN,10016,FALSE
11878,LOCAL & VINE, 282HUDSON ST,MANHATTAN,10013,FALSE
11879,EUREST DINING SERVICE (American Express), 200VESEY STREET,MANHATTAN,10285,FALSE
11880,STARBUCKS, 14451 AVENUE,MANHATTAN,10021,FALSE
11887,GEORGIA & ALIOU'S TINY TREATS CAFE, 1000S8TH AVE,MANHATTAN,10019,FALSE
11890,SUBWAY, 1081ST AVE,MANHATTAN,10009,FALSE
11896,CHIPOTLE MEXICAN GRILL, 100MAIDEN LANE,MANHATTAN,10038,FALSE
11897,HOTEL CHANDLER, 12EAST   31 STREET,MANHATTAN,10016,FALSE
11898,MCDONALD'S, 208DYCKMAN ST,MANHATTAN,10040,FALSE
11913,LENFEST CAFE - JEROME GREEN HALL, 435WEST  116 STREET,MANHATTAN,10027,FALSE
11918,STARBUCKS, 48WEST   73 STREET,MANHATTAN,10023,FALSE
11921,KAZUZA, 107AVENUE A,MANHATTAN,10009,FALSE
11930,SLATE, 54WEST   21 STREET,MANHATTAN,10010,FALSE
11932,"DUNKIN' DONUTS, BASKIN ROBBINS", 3611 AVENUE,MANHATTAN,10010,FALSE
11939,FRIEDMAN'S, 1187AMSTERDAM AVE,MANHATTAN,10027,FALSE
11941,BALI NUSA INDONESIAN RESTAURANT, 651NINTH AVENUE,MANHATTAN,10036,FALSE
11946,Mimi Cheng's Dumplings, 1792ND AVE,MANHATTAN,10003,FALSE
11954,NEW YORK DOLLS, 59MURRAY STREET,MANHATTAN,10007,FALSE
11960,VAMOS, 3481 AVENUE,MANHATTAN,10010,FALSE
11965,SHINY TEA NEW YORK, 2667BROADWAY,MANHATTAN,10025,FALSE
11974,HAANDI, 113LEXINGTON AVE,MANHATTAN,10016,FALSE
11976,SUBWAY, 16611 AVENUE,MANHATTAN,10028,FALSE
11990,MAISON KAYSER, 8W 40TH ST,MANHATTAN,10018,FALSE
11991,ANEJO, 66810 AVENUE,MANHATTAN,10036,FALSE
11993,MILK N' HONEY, 160BROADWAY,MANHATTAN,10038,FALSE
11994,MUDVILLE SALOON, 126CHAMBERS STREET,MANHATTAN,10007,FALSE
12000,MAISON KAYSER, 15353RD AVE,MANHATTAN,10028,FALSE
12002,JESUIT MISSION HOUSE KITCHEN, 53EAST   83 STREET,MANHATTAN,10028,FALSE
12003,HOT & CRUSTY, 2393BROADWAY,MANHATTAN,10024,FALSE
12014,SUBWAY, 30BROAD ST,MANHATTAN,10004,FALSE
12015,LUNETTA PIZZA, 2453RD AVE,MANHATTAN,10010,FALSE
12018,SOPHIES CUBAN CUISINE, 401E 68TH ST,MANHATTAN,10065,FALSE
12021,CHIPOTLE MEXICAN GRILL, 8548 AVENUE,MANHATTAN,10019,FALSE
12026,BOI SANDWICH, 7083 AVENUE,MANHATTAN,10017,FALSE
12027,MARIES CRISIS CAFE, 59GROVE STREET,MANHATTAN,10014,FALSE
12031,A.R.E.B.A.-CASRIEL, 500WEST   57 STREET,MANHATTAN,10019,FALSE
12032,MAGNOLIA BAKERY, 10003 AVENUE,MANHATTAN,10022,FALSE
12041,HENDRIKS, 5573RD AVE,MANHATTAN,10016,FALSE
12043,CAFE 71, 2061BROADWAY,MANHATTAN,10023,FALSE
12046,ROCKWOOD MUSIC HALL, 184198ALLEN STREET,MANHATTAN,10002,FALSE
12047,TETSU, 78LEONARD ST,MANHATTAN,10013,FALSE
12049,JACK RUSSELL'S PUB, 15912 AVENUE,MANHATTAN,10028,FALSE
12060,SIDE BAR, 120EAST 15 STREET,MANHATTAN,10003,FALSE
12061,AU BON PAIN, 151WEST   34 STREET,MANHATTAN,10001,FALSE
12064,DJ PIZZA, 120E 34TH ST,MANHATTAN,10016,FALSE
12072,COVINGTON & BURLING, 6208 AVENUE,MANHATTAN,10018,FALSE
12076,BARNES & NOBLE CAFE, 97WARREN STREET,MANHATTAN,10007,FALSE
12082,MOE'S CAFE, 141WEST   21 STREET,MANHATTAN,10011,FALSE
12083,KATRA, 217BOWERY,MANHATTAN,10002,FALSE
12084,PRET A MANGER, 125CHAMBERS ST,MANHATTAN,10007,FALSE
12089,BAGELS & CO, 500E 76TH ST,MANHATTAN,10021,FALSE
12110,BLOSSOM  ON COLUMBUS, 507COLUMBUS AVE,MANHATTAN,10024,FALSE
12128,CHIPOTLE MEXICAN GRILL, 125EAST   23 STREET,MANHATTAN,10010,FALSE
12131,CARLOW EAST, 1254LEXINGTON AVENUE,MANHATTAN,10028,FALSE
12132,EL RIO GRANDE, 160EAST   38 STREET,MANHATTAN,10016,FALSE
12135,5 STAR CHEESE STEAK AND PIZZA, 20391ST AVE,MANHATTAN,10029,FALSE
12137,BEER SHOP, 422AMSTERDAM AVE,MANHATTAN,10024,FALSE
12140,CAFE 101, 101PARK AVENUE,MANHATTAN,10017,FALSE
12144,EL GUANACO RESTAURANT & PUPUSERIA, 4195BROADWAY,MANHATTAN,10033,FALSE
12151,TARALLUCCI E VINO, 9EAST 90TH STREET,MANHATTAN,10128,FALSE
12158,CAFE 21, 22CORTLANDT STREET,MANHATTAN,10007,FALSE
12162,SUBWAY, 3920BROADWAY,MANHATTAN,10032,FALSE
12163,SERAFINA, 2178BROADWAY,MANHATTAN,10024,FALSE
12175,SUBWAY, 455WEST   34 STREET,MANHATTAN,10001,FALSE
12176,MCALEER'S PUB, 425AMSTERDAM AVENUE,MANHATTAN,10024,FALSE
12177,HOT DOG CONCESSION/GARDEN MARKET, 4PENN PLZ,MANHATTAN,10121,FALSE
12188,FLATIRON LOUNGE, 37WEST   19 STREET,MANHATTAN,10011,FALSE
12191,NELLO, 696MADISON AVENUE,MANHATTAN,10065,FALSE
12194,TIO PEPE, 168WEST    4 STREET,MANHATTAN,10014,FALSE
12201,MACAO  RESTUARANT AND BAR, 311CHURCH STREET,MANHATTAN,10013,FALSE
12204,TAUREAU LA SIRENE, 558BROOME STREET,MANHATTAN,10013,FALSE
12205,SUBWAY, 731COLUMBUS AVENUE,MANHATTAN,10025,FALSE
12213,SONO UCHI SUSHI, 381LENOX AVE,MANHATTAN,10027,FALSE
12224,YOLI RESTAURANT, 274EAST    3 STREET,MANHATTAN,10009,FALSE
12238,ASHTON'S ALLEY, 8253 AVENUE,MANHATTAN,10022,FALSE
12242,MAISON HUGO, 132E 61ST ST,MANHATTAN,10065,FALSE
12265,HOT KITCHEN, 251E 53RD ST,MANHATTAN,10022,FALSE
12269,FRESH & CO, 12116 AVENUE,MANHATTAN,10036,FALSE
12277,THE SPANIARD, 190W 4TH ST,MANHATTAN,10014,FALSE
12286,POTJANEE, 48CARMINE ST,MANHATTAN,10014,FALSE
12298,PERGOLA, 109WEST   39 STREET,MANHATTAN,10018,FALSE
12299,ATLANTICA, PIER 62CHELSEA PIERS,MANHATTAN,10011,FALSE
12303,THREE GUY'S RESTAURANT, 960MADISON AVENUE,MANHATTAN,10021,FALSE
12305,HANG LUNG PICA POLLO, 1608SAINT NICHOLAS AVE,MANHATTAN,10040,FALSE
12306,SHIMIZU RESTAURANT, 31832451 STREET,MANHATTAN,10019,FALSE
12307,OCEAN DRAGON RESTAURANT, 87710 AVENUE,MANHATTAN,10019,FALSE
12316,LEFTFIELD, 87LUDLOW STREET,MANHATTAN,10002,FALSE
12319,EASY CORNER RESTAURANT & GRILL, 101WEST  136 STREET,MANHATTAN,10030,FALSE
12325,DOG & BONE, 3383RD AVE,MANHATTAN,10010,FALSE
12333,LOCANDA VERDE, 377GREENWICH STREET,MANHATTAN,10013,FALSE
12345,ELEVAGE, 302EAST 45 STREET,MANHATTAN,10017,FALSE
12347,BRGR, 10263 AVENUE,MANHATTAN,10065,FALSE
12357,MANHATTAN MONSTER, 80GROVE STREET,MANHATTAN,10014,FALSE
12364,CHECKER'S, 695ST NICHOLAS AV,MANHATTAN,10030,FALSE
12368,HIRO SUSHI, 160FREEDOM PL,MANHATTAN,10069,FALSE
12375,LE SOUK, 510LAGUARDIA PLACE,MANHATTAN,10012,FALSE
12396,DOC HOLIDAYS, 141AVENUE A,MANHATTAN,10009,FALSE
12408,809 GRILL & BAR RESTAURANT, 112DYCKMAN STREET,MANHATTAN,10040,FALSE
12412,MAMA EATERY, 46MULBERRY STREET,MANHATTAN,10013,FALSE
12423,GABRIEL KREUTHER, 37W 42ND ST,MANHATTAN,10036,FALSE
12426,CAFE RIAZOR, 245WEST   16 STREET,MANHATTAN,10011,FALSE
12429,ORCHARD GROCER, 78ORCHARD ST,MANHATTAN,10002,FALSE
12443,VALBELLA MIDTOWN, 520MADISON AVENUE,MANHATTAN,10022,FALSE
12448,HYATT HERALD SQUARE, 30W 31ST ST,MANHATTAN,10001,FALSE
12456,99 MILES TO PHILLY, 943 AVENUE,MANHATTAN,10003,FALSE
12457,MANDOO BAR, 2W 32ND ST,MANHATTAN,10001,FALSE
12458,KMR, 575MADISON AVE FL 1ST,MANHATTAN,10022,FALSE
12465,TAO RESTAURANT, 42EAST   58 STREET,MANHATTAN,10022,FALSE
12466,THE HUMMUS & PITA CO., 79CHAMBERS STREET,MANHATTAN,10007,FALSE
12475,LINKLATERS, 1345AVENUE OF THE AMERICAS,MANHATTAN,10105,FALSE
12479,CIPRIANI CLUB 55, 55WALL STREET,MANHATTAN,10005,FALSE
12483,SILVER SPURS/MOLCAJATE TAQUERIA, 490494LA GUARDIA PLACE,MANHATTAN,10012,FALSE
12487,HOUSE OF THAI, 250140TH AVE,QUEENS,11101,FALSE
12494,BROOKS ATKINSON THEATER, 256WEST   47 STREET,MANHATTAN,10036,FALSE
12496,DA VINCI PIZZA, 44WATER STREET,MANHATTAN,10004,FALSE
12497,SIP SAK, 9282 AVENUE,MANHATTAN,10022,FALSE
12504,LE PAIN QUOTIDIEN, 1309LEXINGTON AVENUE,MANHATTAN,10128,FALSE
12511,LA BELLEZZA, 145E 49TH ST,MANHATTAN,10017,FALSE
12513,DA NOI, 214EAST   49 STREET,MANHATTAN,10017,FALSE
12514,HISAES, 212EAST 9 STREET,MANHATTAN,10003,FALSE
12522,ATOMIC WINGS, 1841ST AVE,MANHATTAN,10009,FALSE
12524,OUI OUI CREPES AND PIZZA, 21437TH AVE,MANHATTAN,10027,FALSE
12525,MANHATTAN VALLEY, 2636BROADWAY,MANHATTAN,10025,FALSE
12531,TRINITY PLACE BAR & RESTAURANT, 115BROADWAY,MANHATTAN,10006,FALSE
12532,BLANK ROME, 405LEXINGTON AVE,MANHATTAN,10174,FALSE
12537,PRET A MANGER, 319BROADWAY,MANHATTAN,10007,FALSE
12540,BLUESTONE LANE, 90WATER ST,MANHATTAN,10005,FALSE
12556,ASELLINA RISTORANTE, 420PARK AVENUE SOUTH,MANHATTAN,10016,FALSE
